# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
13874at4891	Complete	scaffold_37	503602	504945	-	511.7	339	https://www.orthodb.org/v10?query=13874at4891	Glycylpeptide N-tetradecanoyltransferase
13875at4891	Complete	contig_12	136768	138117	-	606.9	357	https://www.orthodb.org/v10?query=13875at4891	Rab GDP dissociation inhibitor
13909at4891	Complete	contig_10	552898	554244	-	792.0	377	https://www.orthodb.org/v10?query=13909at4891	Actin family
13923at4891	Complete	scaffold_37	808806	810539	-	341.4	273	https://www.orthodb.org/v10?query=13923at4891	Metallo-dependent phosphatase
13964at4891	Complete	contig_39	93619	95970	-	582.4	458	https://www.orthodb.org/v10?query=13964at4891	ABC transporter type 1, transmembrane domain
13973at4891	Complete	contig_34	233533	234684	+	538.0	293	https://www.orthodb.org/v10?query=13973at4891	Deoxyhypusine synthase
14015at4891	Complete	contig_13	274327	275559	-	361.1	230	https://www.orthodb.org/v10?query=14015at4891	cAMP-dependent protein kinase regulatory subunit
14020at4891	Complete	scaffold_37	60051	62204	-	254.1	384	https://www.orthodb.org/v10?query=14020at4891	K Homology domain
14024at4891	Complete	contig_21	197300	198793	-	612.3	375	https://www.orthodb.org/v10?query=14024at4891	Glucose-6-phosphate 1-dehydrogenase
14054at4891	Complete	scaffold_37	919560	920642	+	468.7	284	https://www.orthodb.org/v10?query=14054at4891	Dihydroorotase
14055at4891	Complete	contig_10	562732	563787	+	458.3	263	https://www.orthodb.org/v10?query=14055at4891	P-loop containing nucleoside triphosphate hydrolase protein
14062at4891	Complete	contig_23	463284	464633	+	450.2	328	https://www.orthodb.org/v10?query=14062at4891	IMP-specific 5'-nucleotidase 1
14069at4891	Complete	contig_23	297398	298711	-	604.0	331	https://www.orthodb.org/v10?query=14069at4891	Histone acetyltransferase
14108at4891	Complete	contig_34	486224	487522	+	560.6	341	https://www.orthodb.org/v10?query=14108at4891	Farnesyl-diphosphate farnesyltransferase
14122at4891	Complete	contig_23	754843	756474	-	561.6	420	https://www.orthodb.org/v10?query=14122at4891	Alpha-1,3-glucosyltransferase
14133at4891	Duplicated	contig_3	127110	129587	+	675.5	521	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14133at4891	Duplicated	contig_5	523563	526064	-	687.6	607	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14136at4891	Complete	contig_2	505749	507950	+	398.2	451	https://www.orthodb.org/v10?query=14136at4891	p-loop containing nucleoside triphosphate hydrolase protein
14147at4891	Complete	contig_13	295166	296359	+	488.0	323	https://www.orthodb.org/v10?query=14147at4891	Mitochondrial import inner membrane translocase subunit TIM44
14212at4891	Complete	contig_23	504391	505500	-	578.4	312	https://www.orthodb.org/v10?query=14212at4891	Isocitrate dehydrogenase 
14235at4891	Complete	contig_7	232662	234215	-	321.0	306	https://www.orthodb.org/v10?query=14235at4891	Ataxin-10 domain
14247at4891	Complete	contig_5	482121	483767	-	516.7	313	https://www.orthodb.org/v10?query=14247at4891	Protein kinase domain
14308at4891	Complete	contig_39	333597	334673	-	603.7	317	https://www.orthodb.org/v10?query=14308at4891	Fructose-bisphosphate aldolase
14309at4891	Complete	scaffold_25	278074	279165	-	556.3	309	https://www.orthodb.org/v10?query=14309at4891	3-isopropylmalate dehydrogenase
14335at4891	Complete	contig_7	115391	116869	+	501.7	369	https://www.orthodb.org/v10?query=14335at4891	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
14345at4891	Complete	contig_2	894147	895730	+	382.2	362	https://www.orthodb.org/v10?query=14345at4891	endoplasmic oxidoreductin
14374at4891	Complete	scaffold_25	786210	787250	-	411.4	262	https://www.orthodb.org/v10?query=14374at4891	WD40-repeat-containing domain
14376at4891	Complete	contig_13	409446	410558	-	559.0	315	https://www.orthodb.org/v10?query=14376at4891	Saccharopine dehydrogenase 
14377at4891	Complete	contig_38	144252	145349	+	570.2	291	https://www.orthodb.org/v10?query=14377at4891	Pyruvate dehydrogenase E1 component subunit beta
14380at4891	Complete	contig_39	231898	233043	-	533.3	310	https://www.orthodb.org/v10?query=14380at4891	Flap endonuclease 1
14416at4891	Complete	contig_10	504048	506255	+	408.4	469	https://www.orthodb.org/v10?query=14416at4891	Nucleoporin NUP85
14430at4891	Complete	scaffold_25	407180	409219	-	324.1	428	https://www.orthodb.org/v10?query=14430at4891	Telomere length regulation protein, conserved domain
14486at4891	Complete	contig_23	339381	341963	-	996.1	623	https://www.orthodb.org/v10?query=14486at4891	Replication factor C subunit 1
14503at4891	Complete	contig_16	596275	597726	-	787.2	431	https://www.orthodb.org/v10?query=14503at4891	5-aminolevulinate synthase
14504at4891	Complete	scaffold_25	206443	208191	+	482.9	371	https://www.orthodb.org/v10?query=14504at4891	Carbohydrate kinase, FGGY, C-terminal
14513at4891	Complete	contig_23	374647	375657	+	551.3	309	https://www.orthodb.org/v10?query=14513at4891	Lipoyl synthase, mitochondrial
14521at4891	Complete	contig_23	405922	407115	-	681.9	348	https://www.orthodb.org/v10?query=14521at4891	Elongation factor Tu
14551at4891	Complete	contig_38	389677	390738	-	382.0	264	https://www.orthodb.org/v10?query=14551at4891	Replication factor C subunit 5
14552at4891	Complete	contig_38	123926	125065	+	466.8	310	https://www.orthodb.org/v10?query=14552at4891	Actin-related protein 2/3 complex subunit
14562at4891	Complete	contig_16	943063	944676	-	498.5	398	https://www.orthodb.org/v10?query=14562at4891	p-loop containing nucleoside triphosphate hydrolase protein
14574at4891	Complete	contig_38	653686	656760	-	429.3	545	https://www.orthodb.org/v10?query=14574at4891	AP-2 complex subunit alpha
14580at4891	Complete	contig_13	176220	177332	-	502.3	290	https://www.orthodb.org/v10?query=14580at4891	Homoisocitrate dehydrogenase, mitochondrial
14584at4891	Complete	contig_21	256215	257489	+	488.9	291	https://www.orthodb.org/v10?query=14584at4891	Winged helix-like DNA-binding domain superfamily
14594at4891	Complete	contig_2	379239	381203	+	212.3	284	https://www.orthodb.org/v10?query=14594at4891	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
14625at4891	Complete	contig_10	644970	646328	+	159.9	175	https://www.orthodb.org/v10?query=14625at4891	Putative transferase CAF17, mitochondrial
14631at4891	Complete	contig_21	236879	238516	-	380.0	355	https://www.orthodb.org/v10?query=14631at4891	Mannosyltransferase
14677at4891	Complete	contig_16	1328962	1330527	-	292.3	333	https://www.orthodb.org/v10?query=14677at4891	WD40-repeat-containing domain
14710at4891	Complete	scaffold_25	700344	701780	-	654.4	397	https://www.orthodb.org/v10?query=14710at4891	Acyl-CoA desaturase
14739at4891	Complete	contig_34	328213	329418	-	503.2	301	https://www.orthodb.org/v10?query=14739at4891	Septin
14746at4891	Complete	scaffold_37	968292	969548	+	646.7	360	https://www.orthodb.org/v10?query=14746at4891	Ornithine aminotransferase
14766at4891	Complete	contig_38	452496	453839	+	276.6	260	https://www.orthodb.org/v10?query=14766at4891	Origin recognition complex subunit 2
14832at4891	Complete	scaffold_37	467876	469312	+	820.5	421	https://www.orthodb.org/v10?query=14832at4891	Pseudouridine synthase, catalytic domain superfamily
14834at4891	Complete	contig_39	356737	358170	+	142.3	274	https://www.orthodb.org/v10?query=14834at4891	Protein of unknown function DUF2347
14843at4891	Complete	contig_16	480356	482218	+	466.5	345	https://www.orthodb.org/v10?query=14843at4891	Signal recognition particle, SRP54 subunit, GTPase domain
14888at4891	Complete	contig_34	243981	246968	+	693.8	533	https://www.orthodb.org/v10?query=14888at4891	Oxysterol-binding protein
14902at4891	Complete	contig_5	367074	368345	-	387.3	276	https://www.orthodb.org/v10?query=14902at4891	Putative N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D
14966at4891	Complete	contig_2	579638	581008	-	371.2	341	https://www.orthodb.org/v10?query=14966at4891	Actin-like ATPase domain-containing protein
15000at4891	Complete	contig_39	114500	115780	+	625.9	362	https://www.orthodb.org/v10?query=15000at4891	Ribose-phosphate pyrophosphokinase 1
15011at4891	Complete	contig_38	732880	734175	+	298.4	276	https://www.orthodb.org/v10?query=15011at4891	Dol-P-Man
15018at4891	Complete	scaffold_37	758858	761014	+	290.0	653	https://www.orthodb.org/v10?query=15018at4891	Nucleoporin NUP2
15088at4891	Complete	contig_16	396008	397495	-	420.4	364	https://www.orthodb.org/v10?query=15088at4891	Ubiquitin-like domain superfamily
15100at4891	Complete	contig_23	250194	252164	+	492.1	574	https://www.orthodb.org/v10?query=15100at4891	BRO1 domain
15179at4891	Complete	contig_16	1148664	1149746	+	630.4	319	https://www.orthodb.org/v10?query=15179at4891	Mannose-1-phosphate guanyltransferase
15208at4891	Complete	scaffold_25	1069537	1071204	-	301.0	358	https://www.orthodb.org/v10?query=15208at4891	RNA polymerase-associated protein RTF1
15248at4891	Complete	contig_21	367614	369182	+	557.9	423	https://www.orthodb.org/v10?query=15248at4891	Adenylyl cyclase-associated protein
15299at4891	Complete	contig_16	1020074	1021252	+	338.7	268	https://www.orthodb.org/v10?query=15299at4891	Aminomethyltransferase
15328at4891	Complete	contig_10	300485	302911	+	559.6	560	https://www.orthodb.org/v10?query=15328at4891	GPI ethanolamine phosphate transferase 2
15442at4891	Duplicated	contig_5	850451	851761	+	521.8	343	https://www.orthodb.org/v10?query=15442at4891	similar to Saccharomyces cerevisiae YGR141W VPS62 Vacuolar protein sorting (VPS) protein required for cytoplasm to vacuole targeting of proteins
15442at4891	Duplicated	scaffold_25	325154	326455	-	530.6	343	https://www.orthodb.org/v10?query=15442at4891	similar to Saccharomyces cerevisiae YGR141W VPS62 Vacuolar protein sorting (VPS) protein required for cytoplasm to vacuole targeting of proteins
15470at4891	Complete	contig_2	365661	366698	+	458.6	286	https://www.orthodb.org/v10?query=15470at4891	Eukaryotic translation initiation factor 3 subunit I
15475at4891	Complete	contig_2	227747	228868	-	245.2	240	https://www.orthodb.org/v10?query=15475at4891	Heat shock protein DnaJ, cysteine-rich domain
15496at4891	Complete	contig_34	483411	485159	-	502.3	375	https://www.orthodb.org/v10?query=15496at4891	GPI transamidase component GPI16
15514at4891	Complete	contig_34	105269	106684	-	502.7	339	https://www.orthodb.org/v10?query=15514at4891	Guanine nucleotide-binding protein alpha subunit
15516at4891	Complete	contig_12	546091	547386	+	400.1	311	https://www.orthodb.org/v10?query=15516at4891	Vacuolar amino acid transporter 2
15557at4891	Complete	contig_5	507155	508348	+	576.6	347	https://www.orthodb.org/v10?query=15557at4891	Thiolase
15581at4891	Complete	contig_16	1342269	1344149	+	346.8	272	https://www.orthodb.org/v10?query=15581at4891	Zinc finger, RanBP2-type
15588at4891	Complete	scaffold_25	557125	558210	-	408.5	260	https://www.orthodb.org/v10?query=15588at4891	ATPase, AAA-type, conserved site
15589at4891	Complete	scaffold_37	982635	983669	-	465.3	273	https://www.orthodb.org/v10?query=15589at4891	V-type proton ATPase subunit
15616at4891	Complete	contig_16	839954	841648	+	515.6	451	https://www.orthodb.org/v10?query=15616at4891	SUI1 domain
15697at4891	Complete	contig_12	168286	169740	+	70.2	191	https://www.orthodb.org/v10?query=15697at4891	WD40-repeat-containing domain
15702at4891	Complete	contig_23	551957	554239	-	324.5	413	https://www.orthodb.org/v10?query=15702at4891	similar to Saccharomyces cerevisiae YOR112W CEX1 Cytoplasmic component of the nuclear aminoacylation-dependent tRNA export pathway
15707at4891	Complete	contig_16	1247082	1248800	+	307.1	370	https://www.orthodb.org/v10?query=15707at4891	Sorting nexin-41
15710at4891	Complete	contig_16	708836	710938	-	418.6	319	https://www.orthodb.org/v10?query=15710at4891	Chromatin-remodeling complexes subunit NGG1
15731at4891	Complete	contig_12	61074	62621	+	403.7	311	https://www.orthodb.org/v10?query=15731at4891	tRNA adenylyltransferase activity
15766at4891	Complete	contig_16	575083	576846	+	350.2	282	https://www.orthodb.org/v10?query=15766at4891	P-loop containing nucleoside triphosphate hydrolase protein
15784at4891	Complete	contig_4	143954	145060	+	611.8	327	https://www.orthodb.org/v10?query=15784at4891	P-loop containing nucleoside triphosphate hydrolase protein
15785at4891	Complete	scaffold_25	264120	265109	-	284.6	221	https://www.orthodb.org/v10?query=15785at4891	Ribosomal protein S35, mitochondrial
15839at4891	Complete	scaffold_37	604355	605971	+	704.6	422	https://www.orthodb.org/v10?query=15839at4891	UbiB domain
15876at4891	Complete	contig_38	110657	112147	+	429.4	362	https://www.orthodb.org/v10?query=15876at4891	Zn(2)-C6 fungal-type DNA-binding domain
15897at4891	Complete	contig_16	971215	972192	-	453.2	261	https://www.orthodb.org/v10?query=15897at4891	Coproporphyrinogen III oxidase
15914at4891	Complete	contig_34	119220	120545	+	431.8	259	https://www.orthodb.org/v10?query=15914at4891	Aminoacyl-tRNA synthetase, class II
15943at4891	Complete	contig_16	130959	132191	+	328.7	219	https://www.orthodb.org/v10?query=15943at4891	Arginine N-methyltransferase 2
15960at4891	Complete	contig_21	620883	621794	+	450.9	257	https://www.orthodb.org/v10?query=15960at4891	WD40 repeat
15962at4891	Complete	scaffold_25	757466	758416	+	566.2	289	https://www.orthodb.org/v10?query=15962at4891	Cytosolic Fe-S cluster assembly factor NBP35
15997at4891	Complete	contig_2	844995	848255	+	356.2	506	https://www.orthodb.org/v10?query=15997at4891	RGS domain
16010at4891	Complete	contig_12	143776	145236	-	583.3	250	https://www.orthodb.org/v10?query=16010at4891	Serine/threonine-protein phosphatase
16016at4891	Complete	scaffold_25	872955	874082	-	627.6	329	https://www.orthodb.org/v10?query=16016at4891	Chorismate synthase
16038at4891	Complete	contig_12	412926	414485	-	564.7	415	https://www.orthodb.org/v10?query=16038at4891	GTP binding domain
16056at4891	Complete	scaffold_37	846698	850012	+	684.8	930	https://www.orthodb.org/v10?query=16056at4891	P-loop containing nucleoside triphosphate hydrolase protein
16088at4891	Complete	contig_12	414769	416652	-	444.1	335	https://www.orthodb.org/v10?query=16088at4891	Golgi apyrase
16106at4891	Complete	scaffold_25	913157	914377	-	372.0	237	https://www.orthodb.org/v10?query=16106at4891	Threonylcarbamoyl-AMP synthase
16113at4891	Complete	contig_34	334487	335776	+	478.7	310	https://www.orthodb.org/v10?query=16113at4891	Rhodanese-like domain
16125at4891	Complete	scaffold_25	297060	298556	-	615.2	400	https://www.orthodb.org/v10?query=16125at4891	Cystathionine beta-synthase
16151at4891	Complete	contig_21	474211	476829	+	599.5	456	https://www.orthodb.org/v10?query=16151at4891	MutL, C-terminal, dimerisation
16156at4891	Complete	contig_10	268726	272283	-	884.2	844	https://www.orthodb.org/v10?query=16156at4891	K Homology domain, type 1
16157at4891	Complete	contig_23	618174	619085	+	494.9	264	https://www.orthodb.org/v10?query=16157at4891	Thymidylate synthase
16163at4891	Complete	contig_16	988067	989176	-	563.2	305	https://www.orthodb.org/v10?query=16163at4891	Phospho-2-dehydro-3-deoxyheptonate aldolase
16176at4891	Complete	scaffold_37	194449	195906	+	235.8	279	https://www.orthodb.org/v10?query=16176at4891	Chromatin remodeling complex subunit, putative
16203at4891	Complete	contig_16	430285	431439	-	478.4	336	https://www.orthodb.org/v10?query=16203at4891	Putative RNA methyltransferase
16204at4891	Complete	contig_10	335518	336762	+	222.1	198	https://www.orthodb.org/v10?query=16204at4891	putative lipoate-protein ligase A
16212at4891	Complete	contig_16	297075	298526	-	405.8	343	https://www.orthodb.org/v10?query=16212at4891	NADPH
16233at4891	Complete	scaffold_37	880922	882589	-	555.9	435	https://www.orthodb.org/v10?query=16233at4891	Bromodomain
16297at4891	Complete	contig_21	492342	493787	+	631.8	368	https://www.orthodb.org/v10?query=16297at4891	Acetyltransferase component of pyruvate dehydrogenase complex
16305at4891	Complete	contig_38	367040	368644	-	296.2	316	https://www.orthodb.org/v10?query=16305at4891	WD40-repeat-containing domain
16352at4891	Complete	contig_38	92565	93611	+	606.4	320	https://www.orthodb.org/v10?query=16352at4891	Phospho-2-dehydro-3-deoxyheptonate aldolase
16358at4891	Complete	contig_34	91073	92164	+	314.2	215	https://www.orthodb.org/v10?query=16358at4891	Ribosomal protein S2
16391at4891	Complete	contig_23	444389	446680	-	622.3	523	https://www.orthodb.org/v10?query=16391at4891	Protein SEY1
16399at4891	Complete	contig_23	1000549	1001952	-	276.7	307	https://www.orthodb.org/v10?query=16399at4891	tRNA
16446at4891	Complete	contig_10	423196	424608	-	305.2	325	https://www.orthodb.org/v10?query=16446at4891	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
16461at4891	Complete	contig_12	532267	533907	-	470.3	346	https://www.orthodb.org/v10?query=16461at4891	Phosphoacetylglucosamine mutase
16464at4891	Complete	contig_5	897009	898928	-	524.1	485	https://www.orthodb.org/v10?query=16464at4891	HDA1 complex subunit 2/3
16482at4891	Complete	contig_2	665935	667026	+	516.8	313	https://www.orthodb.org/v10?query=16482at4891	Sterol 24-C-methyltransferase
16535at4891	Complete	contig_21	648386	649750	+	524.8	361	https://www.orthodb.org/v10?query=16535at4891	Uridine kinase
16542at4891	Complete	contig_16	438410	440302	-	575.0	511	https://www.orthodb.org/v10?query=16542at4891	TFIIH p62 subunit, N-terminal
